,ID paticle,x (kpc),y (kpc),z (kpc),vx (km/s),vy (km/s),vz (km/s),mass (M_sun),Z,age (yr),flag,abund_He (M_sun),abund_C (M_sun),abund_Mg (M_sun),abund_O (M_sun),abund_Fe (M_sun),abund_Si (M_sun),abund_H (M_sun),abund_N (M_sun),abund_Ne (M_sun),abund_S (M_sun),abund_Ca (M_sun),abund_Zi (M_sun),distance_star_gas(kpc),CIELOidx_closest_gas_particle
797,3698401,0.43682945,1.8121208,0.048245564,-20.769833,39.982178,5.2951336,123182.984,0.0034077724,277806282.04345703,0.0,30185.998,44.91545,8.619721,260.87885,24.975403,33.448257,92577.21,0.26493996,26.3813,17.614601,2.5811138,0.09998599,0.08734630965954132,3399431
798,3646019,0.48004538,1.6517336,0.118531674,-94.70646,89.38,58.790688,118579.07,1.0327843e-06,12728197097.77832,0.0,28459.54,0.025652183,0.0027762258,0.06487984,0.009278064,0.0059096925,90119.4,9.007411e-06,0.010900091,0.0024301815,0.00045148857,0.0001798335,0.08873290119176974,3097971
799,3297973,0.61825645,1.6882888,-0.12878472,32.294212,-52.978996,-52.260124,126166.234,0.0067018843,10218261718.75,0.0,31310.514,80.899734,16.554617,553.6317,36.647125,62.207275,94010.164,1.8759737,56.929516,32.163403,4.2985463,0.34366554,0.16719484871977935,3151277
800,3043634,0.5476012,1.8140054,-0.014694184,9.106535,-68.8127,-5.3386292,121692.67,0.0026891031,12002318382.263184,0.0,29601.65,31.344444,6.278348,194.94548,30.765783,26.829485,91763.77,0.6341279,20.25889,14.104681,1.9767365,0.106164075,0.11925262174382226,3448135
801,2149828113,0.6101425,1.9313587,0.034887612,4.515082,19.283041,-12.916951,127692.57,0.0056607053,10294948577.88086,0.0,31941.742,86.17964,16.090305,446.9413,31.448017,58.945255,95027.99,0.034876652,46.8159,31.359306,4.9182563,0.09716441,0.125243807517942,3448135
802,2844994,0.614481,1.9484499,0.17976804,-13.172016,32.43351,-24.303974,119258.54,0.00042368553,11118363380.432129,0.0,28686.594,5.017901,0.9787848,33.311295,2.145953,3.723491,90521.42,0.01830134,3.1264396,1.9287202,0.26120362,0.016030595,0.07411588368514704,3195732
803,3196126,0.83303845,1.851263,0.16488807,-20.64972,-96.79541,-19.32457,121073.04,0.0011168646,10479991912.841797,0.0,29388.816,18.943977,2.9760687,78.87759,8.85105,10.116018,91549.0,0.006925134,9.364284,5.1931896,0.83019584,0.06289196,0.11822458491825576,2296352
804,2150428166,0.7546639,2.0820563,0.06586394,42.74752,44.5373,-25.18345,129011.04,0.008752112,10218261718.75,0.0,32400.588,110.97315,22.244766,739.04297,47.836693,83.58596,95481.336,1.7283559,74.091064,43.32284,5.883629,0.4096255,0.17416797098667494,3051030
805,2943346,0.80419,2.081924,0.11326493,-10.224934,0.41642952,18.506172,119726.9,0.0012941661,12256802558.898926,0.0,28837.39,11.84043,2.1841712,61.06402,47.46766,16.543219,90734.57,0.13440986,5.5543795,8.880456,1.2416135,0.036124915,0.12741803587126516,3051030
806,2150176156,0.96685445,2.0084455,0.078304276,59.72197,29.376451,-11.6195545,127478.234,0.007001117,10208866119.384766,0.0,31816.379,89.446365,17.648788,577.615,40.535072,64.48961,94769.37,2.3598802,62.419456,33.094135,4.448077,0.43364593,0.10004871991608352,3540295
807,2794355,1.0872039,2.4066203,0.13136399,53.637352,-5.6671085,5.655216,123790.75,0.004034304,10221502304.077148,0.0,30405.32,51.297916,9.602045,306.9158,38.66106,38.73113,92886.02,0.40765822,30.67848,20.128521,2.807686,0.17921656,0.18053479197386862,3593818
808,2143873,0.9269627,2.2210367,0.14246759,-44.505493,16.682493,13.333644,120261.25,0.0014469274,239755630.49316406,0.0,29066.055,16.254725,3.3772848,111.6031,9.672847,13.078045,91021.19,0.48536688,11.7808695,6.777885,0.905227,0.07395748,0.19468650350543543,3744171
809,3296215,0.92470944,1.948706,0.021736503,-26.386438,-29.000336,-62.618103,122647.234,0.003510848,10139837265.014648,0.0,29969.92,42.112965,8.232377,277.9151,24.08205,32.42388,92246.72,0.2503897,26.326584,16.832003,2.2809246,0.13949591,0.11048540737826272,3540295
810,2795332,1.1881167,1.8085586,0.1504462,-41.85081,35.77363,16.63847,130426.91,0.012230357,279685974.12109375,0.0,32876.125,136.54472,29.54065,940.41705,169.31712,128.9503,95955.6,9.412044,104.02421,67.29025,9.065347,0.60590214,0.07074519812636915,2150434180
811,2993006,1.0308048,1.8770207,0.25577068,36.793808,50.793457,2.8963943,123113.04,0.0033448932,10213310241.699219,0.0,30163.27,43.934395,8.664548,262.94864,16.652876,31.754192,92537.97,0.6817272,27.96821,16.65039,2.4227045,0.12232775,0.17222980004661279,2150434180
812,3653177,0.99868894,1.8349931,0.30466074,-40.297585,2.2342482,10.951098,122038.38,0.0037926154,74774742.12646484,0.0,29672.402,37.704006,7.702964,238.51953,85.646454,42.30142,91903.13,1.7376527,23.628633,22.404816,3.0819356,0.1172059,0.12524383659824567,4234243
813,2894271,1.0167186,1.9690204,0.30937412,28.702715,45.13118,7.2492537,119973.99,0.0012348704,11085999488.830566,0.0,28947.607,13.37036,2.6020303,75.52305,26.536976,13.869343,90878.23,0.19179907,7.5676827,7.399194,1.0571823,0.034715638,0.09820157313811038,2150326698
814,3342985,1.0555395,1.9493611,0.4091102,-47.122375,-58.369267,-3.0159993,123234.54,0.0035247102,10263381004.333496,0.0,30206.854,45.725056,8.972098,276.5248,20.057468,33.57905,92593.31,0.5760775,28.671923,17.59625,2.5370047,0.12628074,0.08558161611819733,2150326698
815,2150127841,1.0656253,1.7974304,0.4174627,-47.53457,11.71701,8.937272,136514.16,0.02136946,58699607.849121094,0.0,36004.016,266.2105,55.45552,1824.2434,211.46896,225.14296,97592.914,8.478689,192.36171,117.02295,15.6273155,1.2215458,0.047521566594068865,3194589
816,3297788,1.1344202,2.2600517,0.440872,-36.669838,32.953964,17.334496,131104.86,0.009402793,209655761.71875,0.0,33214.41,128.30124,25.165903,772.0933,70.13815,96.9195,96657.69,1.7272276,79.846504,50.87766,7.334635,0.3476256,0.1858653058383076,3549210
817,2151032097,0.989504,2.2922778,0.49322727,-30.564724,43.91012,18.762997,131791.61,0.012320301,282971382.1411133,0.0,33385.438,147.4279,29.858944,964.09125,168.85576,132.37762,96782.46,3.4090786,98.37744,69.30754,9.4124775,0.59448403,0.15507372736793243,3199242
818,2743154,0.95378256,2.03459,0.34312397,-41.93471,48.021763,18.044964,119082.13,0.00028947528,358907699.58496094,0.0,28610.932,2.8895526,0.3999694,8.21498,15.50005,4.117261,90436.74,0.0018903408,0.8109219,2.207478,0.31741664,0.011813239,0.07967206612799366,2150326698
