,ID paticle,x (kpc),y (kpc),z (kpc),vx (km/s),vy (km/s),vz (km/s),mass (M_sun),abun_HI,Z,fractional electron number density,gas density (M_sun/kpc**3),internal energy (km/s)**2,sfr (M_sun/yr),abund_He (M_sun),abund_C (M_sun),abund_Mg (M_sun),abund_O (M_sun),abund_Fe (M_sun),abund_Si (M_sun),abund_H (M_sun),abund_N (M_sun),abund_Ne (M_sun),abund_S (M_sun),abund_Ca (M_sun),abund_Zi (M_sun),smoothing_length
0,3294877,1.2669446,0.19106627,-0.33430922,19.380123,55.212063,16.071371,357597.12,0.5539173,0.019668836,0.4637851,5766394.5,155.6978,0.0,94488.81,671.86115,133.02774,4287.4487,595.5543,546.4911,256074.77,18.068724,456.16953,283.43073,38.380516,3.0871263,0.74871594
1,2150232019,0.9730008,-0.5335499,-0.15282203,44.011295,57.54933,1.6935697,175287.9,0.6554093,0.021114293,0.37221304,10242872.0,125.53973,0.0,45822.38,324.3299,67.63249,2181.48,402.52356,301.94275,125764.44,13.303593,229.29749,157.89842,21.280224,1.3917912,0.55345994
2,3494895,1.1110986,-0.19672807,0.04891497,28.98042,47.75923,12.604181,327438.66,0.55098766,0.012111018,0.47470015,5226008.0,141.03749,0.0,83155.31,366.0558,76.811,2491.2458,264.3493,301.7333,240317.73,19.621601,266.67157,156.4795,21.212124,1.4352182,0.75755894
3,3398077,0.9269669,0.08419295,-0.21631211,22.350962,51.221878,15.036619,345084.22,0.65984064,0.01738553,0.35882795,11135813.0,133.35889,0.0,89870.85,561.68915,116.55711,3841.3022,339.28583,449.91995,249213.92,22.433874,401.59677,233.05327,31.391144,2.2425451,0.5921585
4,3250079,0.6743784,-0.1379829,-0.3135571,26.445545,55.41129,8.875076,307392.06,0.71487916,0.0048541673,0.29352045,17319522.0,128.91632,0.0,75520.125,139.7272,28.855658,954.841,85.917656,112.47043,230379.75,4.0537324,99.53475,58.31652,7.8104362,0.6052143,0.4869311
5,3348435,0.77078265,-0.24657279,-0.13259447,30.74733,57.79379,11.17227,345187.56,0.71964777,0.018162813,0.29800534,17516032.0,124.100685,0.0,89678.016,573.2753,115.49465,3726.8274,647.9713,512.82666,249240.0,11.471175,374.0196,268.85345,36.70692,2.1306293,0.49920523
6,2150986857,0.660687,-0.26437795,-0.11160994,26.020473,52.224808,-3.5965376,179939.55,0.73509306,0.020775624,0.28226838,20207354.0,123.90775,0.0,47733.746,357.58044,72.51709,2397.9614,207.97275,281.03784,128467.42,8.215387,246.2649,145.7004,19.63937,1.4667073,0.46878162
7,2948009,0.8012081,-0.1925296,0.10488255,18.458584,51.990223,-0.40089512,312319.5,0.63291514,0.007332862,0.37752455,9403530.0,140.52141,0.0,77302.83,202.55734,41.71811,1346.3756,253.336,188.29509,232726.47,6.228913,138.86014,98.64486,13.337863,0.8419395,0.61080176
8,3646216,0.8171526,0.20264904,0.046834048,12.305779,29.5378,15.109726,329935.1,0.689243,0.013265807,0.3260179,13872887.0,129.63365,0.0,84188.87,398.18408,86.45055,2802.2695,233.76189,322.19543,241369.36,33.461502,310.4486,166.1131,22.45364,1.5165997,0.52453697
9,2151332394,0.56484556,0.11909923,0.17630571,8.717837,34.783363,20.953339,179847.28,0.68690276,0.024000483,0.33773133,13213901.0,124.9803,0.0,47727.23,375.6851,84.07881,2696.2766,295.185,324.73483,127803.625,37.2839,311.35342,167.68425,22.45849,1.6813062,0.5112415
10,3096621,0.4018997,0.0539516,-0.015450256,22.849838,44.777126,-4.6182756,344720.78,0.75300276,0.02018536,0.25631133,33425848.0,154.59505,0.0,89422.93,593.2025,125.380516,3846.3877,979.4506,597.64343,248339.55,41.446075,414.81763,314.49384,43.522343,1.9678268,0.41722545
11,4284288,0.5052903,0.10861387,-0.022888165,19.73119,41.809246,-5.7103953,340143.22,0.7823164,0.015810601,0.2289833,32136352.0,119.932526,0.0,88033.8,502.1102,106.769424,3465.0215,261.6021,398.51804,246731.58,26.92923,380.87308,206.06863,27.79062,2.1854336,0.41722545
12,2150333118,0.51774275,-0.10081199,-0.14979517,28.206638,48.06463,-0.7924857,169011.53,0.7359447,0.015365593,0.27640778,20757916.0,126.54909,0.0,43587.113,240.85316,50.74612,1640.2269,161.0975,197.29927,122827.45,11.664268,177.81282,102.38418,13.86472,1.0133473,0.44936118
13,2150681735,0.63313425,0.10408454,-0.15003824,22.30402,42.174774,15.5937395,175205.56,0.7327149,0.019452542,0.2808911,20280766.0,127.57336,0.0,45911.77,312.52612,65.79804,2165.2559,209.60294,257.43872,125885.61,12.913051,232.05136,133.3824,17.787977,1.4371265,0.44686162
14,2150483845,0.6508826,0.07938533,-0.2407588,16.491196,45.789196,15.609199,162242.48,0.71642077,0.01113451,0.2922098,17905706.0,131.91121,0.0,40985.67,166.91095,34.383984,1136.1161,125.63728,138.79851,119450.33,4.705427,117.42906,72.12901,9.665876,0.71431005,0.46398968
15,2151867847,1.036611,0.49003503,-0.28853503,23.348022,20.220282,0.3098669,194638.55,0.6681148,0.030246247,0.36268637,11380603.0,126.18668,0.0,53267.523,535.2144,112.8774,3689.5505,410.94403,450.55103,135483.94,25.176355,395.27597,233.80531,31.350584,2.3400683,0.5418421
16,2150877861,0.87056565,0.6703104,-0.22141597,10.410138,9.634959,4.850484,180961.0,0.7318558,0.025477542,0.28939232,25133920.0,153.12561,0.0,47889.473,396.90298,82.39113,2598.932,615.57446,392.1943,128461.09,17.701466,270.86868,206.20901,28.15737,1.510409,0.42459112
17,2849469,0.9860139,0.6629991,-0.04075396,10.349732,15.233507,1.2278357,328115.78,0.7047436,0.013175918,0.30970767,15672081.0,127.58587,0.0,83320.1,382.50452,81.897064,2653.9868,355.85046,337.04968,240472.44,21.317675,290.21625,175.19574,23.44296,1.7654806,0.50421697
18,3149189,1.3665597,0.5118014,-0.07180691,21.481926,42.33481,14.169919,359273.44,0.62168336,0.023092942,0.4043453,8375101.5,135.72318,0.0,95175.55,738.2385,159.15051,5143.563,623.0482,637.80035,255801.23,48.411095,567.9268,330.85934,44.413822,3.2686987,0.6438817
19,5431600,0.9901277,0.34935656,-0.07296772,3.293253,46.822044,16.57399,303721.56,0.68613863,0.0039334795,0.3218685,13812099.0,133.07681,0.0,74101.41,103.464775,22.303432,716.0153,115.63468,95.15847,228425.48,6.636989,78.77381,49.572594,6.6555886,0.46687195,0.5303395
20,2151079796,1.1557782,0.34727517,-0.025865167,13.44594,32.522552,15.02038,177581.33,0.6920389,0.020927096,0.32741898,14142475.0,129.05336,0.0,46903.605,339.89514,73.51863,2390.6565,187.52003,273.18445,126961.45,25.130136,265.1206,140.87672,18.949379,1.4096959,0.5242517
21,2998820,1.259845,0.3588225,0.10235943,26.789114,20.050901,12.465263,316501.88,0.6213391,0.008123549,0.38788754,8820205.0,144.76094,0.0,79005.65,240.1637,50.701088,1648.5261,135.05206,192.09723,234925.1,11.385963,179.27344,99.46356,13.41174,1.043699,0.6288096
22,2151185521,0.9038092,0.24571498,0.1482702,16.401493,37.03125,12.69648,174894.33,0.6349563,0.021180503,0.38986987,9118584.0,133.00264,0.0,45831.043,320.24567,71.52427,2244.9136,315.05325,287.43362,125358.92,34.322144,260.20258,149.0931,20.29252,1.2691312,0.5922906
23,3498760,2.327444,1.1801528,0.50473464,-1.6942987,29.641642,2.5451667,333964.84,0.6382082,0.01405222,0.38314915,9320041.0,132.10358,0.0,85782.02,431.04953,94.834984,3042.0955,194.66843,334.37973,243489.88,42.94226,356.89148,171.14041,22.999203,1.9454784,0.6093182
24,2996709,2.2757215,0.7158468,0.38622493,-30.37596,23.227406,32.88779,295663.47,8.088096e-05,0.00033848456,0.52892596,3650349.5,1641.6871,0.0,71071.65,9.064318,1.9536664,63.808815,5.7701025,7.4515877,224491.7,0.60616857,7.019426,3.849028,0.51500815,0.039400443,0.85930383
25,3196142,2.3201199,1.1153122,0.12334077,-7.312214,50.73778,16.52098,299549.16,0.7198728,0.001922667,0.28649494,18147386.0,129.03468,0.0,72531.94,53.30415,10.632526,351.3646,52.249653,45.95971,226441.31,0.7507977,34.208748,24.016474,3.2535136,0.19312476,0.49911678
26,3245791,2.1752603,1.0169138,-0.1762521,0.9095745,42.026505,15.959301,307214.62,0.67709607,0.004770782,0.33212805,12845964.0,133.6747,0.0,75437.11,137.38155,27.852736,901.53845,118.139496,115.379005,230311.84,3.4045537,93.02621,60.18898,8.1991415,0.5438507,0.5691695
27,3048875,2.235773,1.2127703,-0.20158988,-5.0048027,38.290005,18.805992,303023.47,0.7506036,0.0023431538,0.25431088,24073104.0,126.95587,0.0,73867.195,76.65069,13.449032,408.33588,76.31871,54.571934,228446.25,1.9310414,46.526722,27.955538,3.9032147,0.38774022,0.45947635
28,3244645,2.2277725,1.0858139,-0.031342894,-3.1678123,35.54796,17.405632,323558.4,0.75941855,0.011264337,0.2515218,25421672.0,121.54276,0.0,81571.49,329.25732,67.64086,2214.028,333.9597,290.0421,238342.25,10.241034,226.42528,151.34807,20.401524,1.3268862,0.44958368
29,2748385,2.4908416,0.9885065,-0.10946959,7.2748413,49.146065,15.671174,322381.84,0.68296146,0.008791822,0.3323328,13061245.0,128.36865,0.0,81238.92,288.3674,55.897472,1713.4701,229.12979,228.01393,238308.6,4.1732726,177.67445,119.63885,17.074026,0.8843583,0.56932133
30,2150478597,1.6242194,0.5714171,-0.00735455,-18.420082,26.390734,9.564684,181060.89,1.3297952e-06,0.016745163,0.537482,3777233.5,15050.904,0.0,48259.684,325.68338,60.577755,1934.0468,147.6263,213.98376,129769.3,10.034101,214.6961,108.76506,14.919142,1.5616509,0.830399
31,3297217,1.801138,0.9074977,0.17055833,-7.2936983,36.572365,4.918295,421695.66,0.6404796,0.037397753,0.39972872,11523721.0,161.63376,0.0,118978.99,1433.1415,307.44006,10061.993,905.9734,1177.5895,286946.22,83.26082,1104.5759,608.73364,81.20824,6.5549,0.60005546
32,3000198,1.468766,1.112869,0.18619503,-15.794907,30.702478,16.387133,359929.1,0.75062275,0.020515127,0.26563728,23303634.0,122.41816,0.0,95628.195,710.00146,147.98065,4721.0254,373.98508,555.0868,256916.92,33.334347,512.07837,288.13138,39.708458,2.6593273,0.453236
33,2150684056,1.5266309,1.1826648,0.36285555,-22.333914,24.395653,10.320766,174668.17,0.7327363,0.018746557,0.28287122,19906512.0,124.95729,0.0,45692.51,305.66895,62.39786,2071.838,217.17485,250.52298,125701.234,6.9095407,211.02216,130.16461,17.454716,1.2732459,0.4392502
34,2150483447,1.4155778,1.0244185,0.31491634,-14.804958,26.515724,12.878114,168962.25,0.6971236,0.01729936,0.32119155,14534819.0,126.31768,0.0,43420.805,252.29478,52.69138,1680.4641,358.5913,243.57507,122618.51,10.934785,178.38768,127.650375,17.24158,1.1073744,0.49458763
35,3148795,1.3178779,1.01176,0.01264374,-9.508665,27.036573,14.208595,308920.16,0.72713774,0.0063005993,0.282023,19099860.0,126.53124,0.0,76009.08,166.4358,35.006237,1119.0209,239.93773,162.47655,230964.7,7.4546194,118.650505,85.18384,11.48458,0.7313131,0.5025264
36,3699188,1.3898287,1.014386,-0.026471883,-8.01924,19.428684,5.6855793,316028.06,0.7199807,0.008493324,0.29256317,17673196.0,124.74376,0.0,78795.32,241.37027,51.64868,1682.79,185.10359,204.27162,234548.61,14.375246,183.482,105.84882,14.177351,1.0609784,0.51179904
37,3198085,1.67859,1.1369543,0.07132954,-19.98584,28.370296,9.816889,295997.62,0.750361,0.00073052326,0.25637415,23433028.0,123.31095,0.0,71161.19,15.768166,3.0869749,89.3611,62.830135,22.868734,224620.19,0.25090364,8.025558,12.291925,1.7041703,0.045481604,0.43931827
38,3298189,1.7120016,1.3096892,0.08196938,-14.801477,27.461988,7.3625784,312140.38,0.7998355,0.006798619,0.20764701,38744332.0,117.82954,0.0,77294.62,195.65004,39.94746,1302.5134,177.9824,167.36269,232723.64,5.8547173,132.92027,87.299065,11.850528,0.7429953,0.41955096
39,3098539,1.7273834,1.370862,-0.05883187,-5.7804413,37.907227,12.019497,339320.7,0.7870168,0.015398606,0.22451362,33565244.0,118.64977,0.0,87709.92,487.49057,102.16305,3311.5757,311.38736,387.31253,246385.7,30.123795,366.40622,199.58888,26.85402,2.163156,0.41722545
40,3595365,1.829703,1.6397389,-0.041375577,-15.155939,39.598732,13.096001,324732.62,0.8118649,0.01134124,0.19524409,45189620.0,118.64803,0.0016408507,82080.89,336.15308,70.76442,2316.9128,247.75047,280.28128,238968.84,14.985383,249.78096,145.28377,19.409992,1.5485146,0.41722545
41,3746310,1.896358,1.4363557,0.022327513,-14.163804,37.215942,17.536531,312180.38,0.8022972,0.008157361,0.20410463,40338956.0,119.173256,0.0,77205.91,210.21681,45.157196,1397.2577,373.98026,219.72853,232427.89,15.068713,152.97925,115.56678,15.775424,0.8374553,0.41722545
42,7181671,1.899006,1.535222,-0.0020530522,-17.878334,44.26067,10.843479,296698.06,0.811704,0.00090393686,0.19117732,45644756.0,120.16141,0.0015067249,71440.2,22.260548,4.523436,140.34114,47.15617,24.350256,224989.67,0.5957416,14.22185,12.89546,1.7630824,0.08861831,0.41722545
43,2899711,2.0482605,1.5543758,-0.13348067,-21.281288,36.31264,6.273011,320704.8,0.7734284,0.011036329,0.2366913,29199794.0,120.3873,0.0,80720.13,300.37024,71.69531,2233.417,195.38521,256.2641,236445.28,49.697437,282.28876,131.2455,17.698498,1.341496,0.42646447
44,2150183140,1.8602418,1.3793269,-0.16028185,-18.10376,35.04278,9.213821,183024.17,0.7386228,0.024612507,0.28146765,20533432.0,121.088135,0.0,48795.14,406.34897,84.45512,2760.36,384.0588,354.71512,129724.34,14.022468,289.3374,184.80489,24.79842,1.782908,0.4665091
45,2151180498,2.1165493,1.4601424,0.05758357,-24.522217,37.460915,8.639581,181212.1,0.7824909,0.022644259,0.23301576,31649212.0,117.61698,0.0,48211.348,379.20828,79.57586,2620.2595,238.51872,308.24356,128897.32,15.991016,278.97018,159.62625,21.359142,1.6606086,0.41786656
46,2899696,2.1939094,1.2833803,0.02261652,-15.105319,40.965008,11.214703,305458.25,0.78392965,0.004194282,0.22184816,33075956.0,121.6541,0.0,74788.65,118.96687,24.719652,817.76666,76.15467,96.49391,229388.42,4.3590775,85.5197,49.99872,6.6956353,0.50302523,0.41722545
47,2150732565,1.9386163,1.1508985,-0.076702744,-8.8389,39.456352,8.618582,197680.9,0.6872806,0.03030598,0.34394303,16653804.0,156.73558,0.0,54423.402,559.3509,115.564804,3704.2542,450.1113,468.78976,137266.6,19.576086,393.15912,244.46832,33.400597,2.238575,0.48707074
48,2950545,1.9487021,0.9623143,0.1710476,-13.179323,34.588455,4.87388,300792.7,0.7048371,0.0022851266,0.3026403,15950819.0,130.1351,0.0,73026.65,65.83191,13.385294,448.13672,32.284016,50.719345,227078.67,1.8598753,45.12648,26.230988,3.5308647,0.24388939,0.53015095
49,3939539,2.0396972,1.037842,0.3169716,-13.59169,30.165638,4.2960043,297180.72,0.67743576,0.0010031336,0.33141422,12733556.0,131.7548,0.0,71644.875,26.50778,5.729977,185.9955,21.307447,22.774101,225237.73,1.6783037,20.616003,11.8031645,1.576089,0.12360935,0.5655207
50,3447753,2.1370022,1.3067309,0.22378014,-16.308949,40.225746,6.6083527,297169.06,0.76881677,0.0010738336,0.2351005,28652830.0,124.73672,0.0,71619.94,27.610382,5.4460196,175.01915,49.224094,28.077827,225230.03,0.3252528,16.457962,14.8312845,2.0265663,0.091511376,0.41975453
51,2150976792,2.2360544,1.3312961,0.1564094,-20.670492,43.00142,12.44577,163289.61,0.78438216,0.013292661,0.22510044,33010358.0,120.378555,0.0,41523.336,184.2641,44.912724,1415.7332,73.66026,150.47865,119595.72,32.739155,181.16826,76.52691,10.199705,0.87060285,0.41722545
52,2193147,1.979747,1.2232862,0.11616172,-18.278511,33.602142,10.638174,313878.1,0.7664701,0.007464175,0.24224688,27367500.0,121.66023,0.0,77947.805,214.0585,44.56749,1462.8654,170.90482,180.71745,233587.45,6.978823,155.3181,93.89262,12.534836,1.0032411,0.42984504
53,2150477047,1.9696046,1.5436769,0.21263696,-18.32874,36.700165,7.954545,175529.52,0.76974237,0.020891724,0.24329826,28425308.0,122.31648,0.0,46136.934,321.76852,72.75392,2326.871,207.78223,268.54086,125725.47,36.61351,274.85947,137.99576,18.478626,1.4503552,0.41722545
54,3743977,1.9090918,1.3501852,0.22252974,-14.300528,44.33687,7.9174986,320265.62,0.77025485,0.009554876,0.2382849,28653454.0,122.48944,0.0,80407.23,283.68622,59.56717,1969.6836,162.6437,228.31995,236798.25,10.30088,210.70116,118.14844,15.714393,1.332682,0.42314127
55,2150232997,1.7187066,1.2586436,0.16109288,-18.988846,38.564552,11.9541645,153640.64,0.7833791,0.0052266656,0.22336766,32659910.0,120.72509,0.0,37721.688,71.394615,14.996352,472.8177,84.39662,65.52279,115115.92,3.7135024,50.915947,34.29803,4.693836,0.27887663,0.41873768
56,5136534,1.6645039,1.1911179,0.37205333,-28.157173,39.20918,12.357641,305589.1,0.71415997,0.0043144305,0.29476508,17106158.0,127.99945,0.0,74818.2,121.503,24.816801,817.55664,103.96091,102.9383,229452.45,3.2019231,83.14295,53.61236,7.2232656,0.486722,0.4835884
57,2150731398,1.9160782,1.4436774,0.48975733,-20.462242,31.440056,8.566883,158189.73,0.6876569,0.009476403,0.3252874,13707068.0,129.7039,0.0,39382.355,126.0059,26.273203,793.55066,245.0475,131.46948,117308.31,9.108255,88.44539,69.13984,9.520548,0.508792,0.5047294
58,2843053,1.9030629,1.3332859,0.44124144,-19.00087,36.29962,-0.40450907,310372.6,0.69873375,0.006730987,0.31178096,15058653.0,129.56624,0.0,76536.16,183.15363,36.586998,1180.3173,284.91818,178.83475,231747.36,3.3025348,114.36298,94.16153,12.827759,0.6482357,0.5135576
59,2150080905,1.8957951,0.9746539,0.7736058,0.7989731,37.495193,38.411533,170291.84,1.9628553e-06,0.016419254,0.59742117,2679587.8,11362.781,0.0,44031.273,256.32886,53.359905,1742.9805,204.35426,215.0494,123464.5,10.051134,186.18555,111.63076,14.962456,1.1625923,0.889452
60,5082013,1.8715665,1.4177858,0.7228993,-17.418472,42.764175,11.129074,302377.47,0.6003984,0.0029589238,0.41327298,7331760.0,139.4661,0.0,73606.66,84.28279,16.826954,552.9777,72.20789,70.51838,227876.08,1.2491026,54.51726,36.817318,5.0117483,0.30282313,0.6528467
61,2150980491,1.182596,1.215062,0.44685116,-33.268764,15.293987,10.040649,193021.11,0.70407945,0.029788649,0.3268378,18888254.0,153.2926,0.0,52691.383,517.76447,111.277214,3554.5269,429.44592,443.73907,134579.89,34.568363,394.61728,230.47668,31.252462,2.170108,0.45346802
62,2151182049,1.2619281,1.1459925,0.47579387,-27.466621,17.359507,8.334578,163679.75,0.7200513,0.011015405,0.30314833,16438156.0,113.44791,0.0,41572.79,176.14871,35.755184,1157.5637,91.28805,136.28328,120303.96,3.9446642,120.755974,70.86158,9.717285,0.68003917,0.46172887
63,2798642,1.323117,1.2869103,0.66334367,-20.550375,16.535528,7.9599533,302856.44,0.6026795,0.0031206768,0.41823623,7108585.5,131.08492,0.0,73793.22,89.249084,17.988161,592.7318,67.15335,73.226685,228118.1,1.644702,59.47349,38.14065,5.1690946,0.34001297,0.63883734
64,2150780858,1.2209654,1.5787103,0.52623886,-28.80247,10.82588,18.220371,176576.62,0.67574245,0.020925324,0.34965688,11998626.0,124.63861,0.0,46346.984,333.2079,68.63225,2242.7996,338.63312,294.115,126534.71,9.928653,232.0977,153.44916,20.627378,1.4324825,0.5379088
65,3442893,1.5270803,1.8429494,0.7247665,-32.80188,17.283335,16.90764,307698.1,0.6172073,0.0052304063,0.40115294,7989129.0,132.79393,0.0,75599.664,146.79231,29.788292,979.3622,147.04027,128.23119,230489.06,3.479533,98.13262,66.95148,9.03978,0.5684864,0.6280575
66,2150680951,1.5794245,1.4374856,0.42558098,-17.915276,35.751656,14.153394,201005.17,0.65419006,0.03304967,0.38462895,12521709.0,157.87589,0.0,55560.086,607.5719,124.2082,4037.8108,596.1828,530.25836,138801.94,15.040508,415.05923,277.03098,37.49648,2.4960852,0.5039337
67,2150028725,1.3605856,1.3842227,0.29096943,-21.52913,32.059113,10.755609,202441.05,0.7565499,0.031490937,0.26796654,23830000.0,116.66088,0.0,56342.668,604.7058,126.18853,4009.22,391.94714,488.13757,139723.3,28.081585,435.57162,253.9284,34.95905,2.31819,0.4217232
68,2151322313,1.3889825,1.5546048,0.20640656,-20.265047,25.581831,8.517603,170491.23,0.7680751,0.013859896,0.2450147,27461262.0,119.75826,0.0,44210.188,242.52657,48.402794,1519.3362,101.47458,179.64746,123918.06,4.4346466,159.34546,93.77041,13.268765,0.7836286,0.41722545
69,2150832831,1.6139069,1.4220179,0.2414314,-30.58569,30.26834,4.8802896,161513.64,0.7632195,0.010396207,0.24634871,26641100.0,122.77282,0.0,40757.582,156.78204,33.283524,1099.2938,68.64433,122.021935,119076.92,8.102815,119.0325,62.886173,8.390967,0.69121665,0.41722545
70,5644235,1.5761002,1.4101112,0.12895882,-25.82516,31.280056,5.8383875,324376.28,0.7947663,0.010601422,0.21387503,36799332.0,119.061386,0.0,82007.195,325.12323,68.0815,2238.0552,151.239,253.30692,238930.25,12.351852,240.74841,130.93315,17.546432,1.4645892,0.41722545
71,2644217,1.7480043,1.7497506,0.17305645,-23.88393,30.640223,13.539242,297941.47,0.812141,0.001524029,0.19155146,45519864.0,119.17589,0.0,71899.7,37.533913,7.761985,244.59169,73.26984,40.234413,225587.72,1.2675606,25.132195,21.241804,2.8793268,0.1587221,0.41722545
72,2150933914,1.5512521,1.6675968,0.23160999,-20.139252,27.559126,10.50083,166091.88,0.76763237,0.013654883,0.2436561,27586436.0,121.00072,0.0,42429.465,210.02794,42.644547,1402.6073,181.88347,177.34288,121394.45,5.040397,142.7534,92.35954,12.450794,0.85489434,0.41798156
73,2647690,1.5659012,1.8977795,0.3379844,-30.64907,24.081644,20.049862,320103.2,0.79641575,0.009605736,0.21168424,37289660.0,118.175095,0.0,80345.68,283.0031,59.797104,1971.9204,169.8274,229.82393,236682.67,11.834408,212.5574,118.913345,15.818152,1.3309394,0.4203599
74,4184764,1.5311372,1.7758034,0.28769484,-27.189804,27.245499,12.252842,316053.12,0.78154695,0.008020652,0.22586578,32091990.0,120.972824,0.0,78804.305,236.11008,49.21258,1631.2524,136.38763,189.52103,234713.88,7.3510857,172.84712,98.11539,13.051922,1.1027398,0.41722545
75,2151133164,1.4367048,1.9518855,0.43320727,-33.221577,27.01011,12.650015,187965.88,0.7705207,0.025796495,0.24733825,27877862.0,118.35481,0.0,50725.207,455.43762,91.800446,3054.146,339.62704,373.50925,132391.81,8.4654255,303.65125,194.29784,26.182667,1.7436583,0.41722545
76,3590350,1.3267225,1.5983422,0.23681371,-29.163284,26.347551,9.255268,305340.6,0.7560196,0.00436592,0.25241312,24613554.0,122.001366,0.0,74707.87,119.79799,24.88429,813.68555,117.25158,105.585655,229299.66,3.6582925,85.25619,55.056465,7.373317,0.5431525,0.42219466
77,3746505,1.3570913,1.9024291,0.04626532,-28.529533,23.288942,7.784706,345813.78,0.73290575,0.018236179,0.28351063,19690190.0,123.09493,0.0,89974.7,575.0113,118.44082,3812.241,575.6631,502.87537,249532.73,19.865515,401.72922,262.48032,35.602608,2.4131455,0.48092842
78,2847311,1.5408282,1.8611852,0.024143547,-37.255222,33.429764,17.258163,328555.88,0.81637925,0.012337299,0.19300959,46438144.0,114.30712,0.0,83519.414,377.99963,77.32604,2563.5972,268.8099,310.18832,240982.98,8.895662,262.3068,161.16623,21.611757,1.5903369,0.41722545
79,2151024330,1.5150794,1.8204111,-0.11645943,-28.417364,32.775158,11.67881,172965.2,0.80873513,0.017358163,0.20360686,42112908.0,114.44886,0.0,45060.305,281.23743,57.432884,1865.0674,222.43687,230.76213,124902.53,10.443469,197.86224,119.72685,16.183577,1.2054104,0.41990486
80,7131425,1.648614,1.7786669,-0.03591183,-19.756496,39.460064,15.522398,315492.88,0.8224438,0.008402219,0.18388213,51057196.0,116.60772,0.0,78603.82,235.63899,51.55637,1671.961,168.83186,199.31082,234238.2,17.229662,188.42842,103.03453,13.735845,1.1127417,0.41722545
81,2149679516,1.7185364,1.8255072,0.07400574,-17.512733,32.443005,10.389076,161570.86,0.82586956,0.010867896,0.18108885,53243010.0,116.0818,0.0,40741.293,159.75023,33.815487,1093.8412,126.15676,135.24603,119073.62,7.9687304,118.72389,70.264336,9.4715,0.69711393,0.41722545
82,2849061,1.6278796,1.7260573,0.011358023,-18.431015,35.79978,14.736732,335838.03,0.8185063,0.014276229,0.1904949,48302956.0,115.91931,0.001754448,86312.96,454.1875,92.76485,3052.0535,288.28656,364.76596,244730.56,10.66128,314.8004,189.524,25.589422,1.867147,0.41722545
83,3049458,1.806602,1.6446247,0.14115384,-26.191086,36.72826,10.464762,320454.2,0.8070606,0.010652268,0.20001517,42624680.0,118.87933,0.0,80346.016,298.4381,62.282158,2009.0262,374.5923,279.44803,236694.58,11.371627,211.17531,146.23367,19.688242,1.3082429,0.41722545
84,2150829157,1.6286125,1.5192116,0.01130271,-11.9053,35.292484,16.585548,167021.89,0.78658193,0.014407034,0.22454129,33369658.0,118.43018,0.0,42795.008,220.68196,45.997726,1491.039,182.72122,187.20993,121820.59,8.566718,158.52562,97.442986,13.165729,0.93935245,0.41902015
85,2492476,1.4740053,1.5369979,-0.13614133,-14.020535,40.745125,7.9242835,310103.28,0.7362594,0.0059807966,0.2733917,20565162.0,124.4529,0.0,76537.64,171.05385,35.69022,1178.9785,114.678505,140.56299,231710.98,5.552982,124.74793,72.89496,9.714666,0.7900776,0.4699051
86,3947083,1.4720334,1.3879225,0.0702368,-14.99844,16.637978,14.478275,298754.62,0.78795946,0.0016117456,0.21609275,34782370.0,122.14749,0.0,72245.086,43.818886,9.388675,304.4345,29.81418,36.375534,226028.03,2.497893,33.61726,18.84204,2.5280702,0.19939314,0.41722545
87,2151183597,1.4586802,1.3109121,-0.123335406,-15.800916,38.47212,18.678272,207289.9,0.75015956,0.033092864,0.2758461,22427246.0,117.24811,0.0,58140.844,657.7391,134.29355,4406.218,364.51678,517.0331,142289.25,15.531206,457.01175,268.4344,36.362003,2.6774163,0.45402262
88,2150629350,1.2240648,1.3829468,-0.05698161,-12.488542,18.76681,3.7772956,156553.72,0.7955745,0.0059239594,0.21143004,37185236.0,119.03808,0.0,38859.54,94.160225,18.305172,577.4197,60.77298,70.722145,116766.76,2.1910074,61.693684,36.676357,5.101052,0.37558648,0.41722545
89,3598879,1.2588854,1.3199096,-0.0034047365,-11.316227,20.041456,7.6194415,320826.7,0.8061216,0.010208345,0.20185356,41749892.0,117.607925,0.0,80528.586,297.67587,60.156563,1941.7312,344.79684,267.84265,237022.98,7.8007054,194.51335,140.35826,19.177711,1.0562038,0.4176272
90,2150333294,1.3334843,1.3965722,0.095271766,-12.04302,22.66555,12.178471,168991.38,0.7895275,0.015603402,0.22213045,34353384.0,117.82472,0.0,43551.207,242.69826,50.65814,1664.5541,173.4002,201.05965,122803.336,9.041034,176.03503,104.34741,13.981034,1.065741,0.4187879
91,3600798,1.1159977,1.2878209,0.031199977,-15.2367735,12.1225,9.747723,324220.38,0.79929304,0.010755459,0.21022534,38244860.0,116.76016,0.0,81874.84,325.76007,66.56326,2159.1365,266.23996,271.40616,238858.39,9.72267,226.53932,141.25943,19.140621,1.3708135,0.41921085
92,3145899,1.2003443,1.2435695,0.008617669,-14.2324295,19.007353,11.560581,340270.28,0.80629814,0.016678765,0.2047477,41426420.0,116.28062,0.0,88063.66,510.68176,110.99549,3558.9873,369.85886,425.21454,246531.3,42.004574,406.26965,219.46046,29.51061,2.3053546,0.41722545
