,ID paticle,x (kpc),y (kpc),z (kpc),vx (km/s),vy (km/s),vz (km/s),mass (M_sun),abun_HI,Z,fractional electron number density,gas density (M_sun/kpc**3),internal energy (km/s)**2,sfr (M_sun/yr),abund_He (M_sun),abund_C (M_sun),abund_Mg (M_sun),abund_O (M_sun),abund_Fe (M_sun),abund_Si (M_sun),abund_H (M_sun),abund_N (M_sun),abund_Ne (M_sun),abund_S (M_sun),abund_Ca (M_sun),abund_Zi (M_sun),smoothing_length
332,28144273,1.2401602,1.154449,-2.966592,-13.844589,11.654253,-45.991447,37167.32,0.036756955,0.0010884664,1.0428706,75539.98,217.78552,0.0,8961.606,3.5546336,0.73338234,23.658537,4.6098905,3.319819,28165.258,0.106078565,2.4846575,1.7387124,0.2339734,0.015694758,1.541132
333,2175594438,1.0997391,0.82965696,-2.459736,-26.464886,-3.2026286,-38.284416,20098.533,0.02764319,0.009419387,1.0648623,51155.92,195.28377,0.0,5058.962,18.283833,3.7085052,123.33494,8.834245,14.029608,14850.256,0.31563547,12.483588,7.274754,0.9822274,0.068575345,1.6572857
334,28073496,1.4121326,1.5058863,-1.7693498,-24.218357,11.727018,-32.07699,37689.47,0.034234043,0.002694008,1.0476737,65761.836,200.5588,0.0,9158.866,9.307441,1.8795483,60.72748,10.110459,8.17222,28429.068,0.20523013,6.242624,4.273445,0.5802389,0.037043378,1.6216024
335,27760390,0.48415914,1.7038001,-1.9257773,-36.448444,4.174114,-43.922104,36858.24,0.038380317,3.837059e-06,1.0396639,76314.94,206.75558,0.0,8845.942,0.0063406676,0.0011158525,0.018772576,0.08204798,0.020216621,28012.15,1.5228103e-07,0.00026517906,0.011106014,0.0015621935,0.0,1.5095046
336,27610196,0.73533595,1.7647437,-2.542754,-20.094442,0.3016445,15.333155,37222.934,0.03159348,0.0016178791,1.0497358,60607.734,202.04424,0.0,8977.216,4.6962085,0.9498723,28.925215,13.367664,5.8178186,28185.494,0.106435254,2.8145554,3.1023717,0.4255734,0.016494833,1.6726146
337,27525351,0.7106383,2.764549,-2.048007,-36.872684,2.6242437,-17.82257,38352.41,0.053519093,0.004852568,1.0264546,106244.63,195.46912,0.0,9406.106,16.982307,3.348876,108.14896,22.140648,15.483482,28760.193,0.1991419,10.501564,8.132654,1.1129863,0.057021763,1.3369808
338,27977594,1.7708312,2.6935706,-1.7707795,-38.146732,7.4329,-18.647198,36864.465,0.042534094,1.9278326e-05,1.0349224,82551.08,197.07452,0.0,8848.368,0.068175785,0.014016354,0.46348912,0.030743167,0.05143942,28015.385,0.0021365436,0.050342742,0.02649223,0.0035208361,0.00032901607,1.4919462
339,27832690,2.0523264,2.629391,-2.381293,-21.969051,8.422979,-22.516148,36869.098,0.038853493,6.945977e-05,1.0395314,74751.87,197.37898,0.0,8849.574,0.17089413,0.032959495,0.9164146,0.89558566,0.28957084,28016.955,0.0017503927,0.075100765,0.1565138,0.021726478,0.00040305062,1.534725
340,27574417,2.303417,2.7217443,-1.346275,-29.38269,20.406311,-20.70746,37045.516,0.04931962,0.000564893,1.0276735,96396.08,194.21114,0.0,8917.405,2.0494077,0.40753824,13.7955675,0.87941337,1.5303682,28107.182,0.018638285,1.3403757,0.79179263,0.106533475,0.0071160975,1.394924
341,27687227,2.762424,2.156816,-1.2033898,-13.166208,23.526373,-24.22387,36866.113,0.048754916,0.00018327082,1.0284603,94026.13,191.07727,0.0,8846.484,0.31140807,0.055142228,0.9808163,3.8340945,0.95474434,28012.873,8.0716905e-05,0.022334466,0.5241231,0.07368905,4.9946942e-05,1.4394271
342,2175488461,3.1381786,0.80018926,-2.093578,-9.654313,8.137496,-34.90009,19814.973,0.021262536,0.0068864175,1.0727701,37659.36,188.48138,0.0,4954.8403,14.362,2.828033,87.53863,5.8324933,10.448492,14723.678,0.14556481,9.001829,5.471908,0.78794897,0.03727303,1.8378721
343,27531165,3.4070735,0.79986155,-1.3616228,-33.322815,-0.5068136,-29.941063,36858.094,0.04568978,0.0,1.0307939,89740.33,197.99185,0.0,8845.942,0.0,0.0,0.0,0.0,0.0,28012.15,0.0,0.0,0.0,0.0,0.0,1.4186594
344,28049667,3.0982444,0.6795457,-1.6472281,-24.173973,19.376463,-22.240154,36858.094,0.043463822,0.0,1.0337598,84531.47,196.96457,0.0,8845.942,0.0,0.0,0.0,0.0,0.0,28012.15,0.0,0.0,0.0,0.0,0.0,1.4496136
345,28025473,2.5430524,0.57996935,-1.2940317,-36.22006,14.794957,-19.001726,37562.76,0.07231,0.0014830396,1.001464,149981.0,193.90189,0.0,9116.698,6.54475,1.1433986,35.14191,2.7251732,4.020051,28390.357,0.023143781,3.725833,2.0611184,0.29828846,0.023391858,1.2184243
346,27949906,1.5255619,1.0535862,-1.5858495,-17.543865,-3.9158578,-33.952923,38757.0,0.029648691,0.005349517,1.042041,89125.484,346.7255,0.0,9564.972,20.413296,3.9530766,120.80821,22.070065,17.35996,28984.697,0.16634436,12.041457,9.159728,1.3061733,0.052895788,1.4500887
347,28168660,1.6415832,0.78333884,-2.0192583,-16.073677,-2.1314187,-40.154724,36963.094,0.033141937,0.00037788253,1.0458806,66127.42,211.74715,0.0,8885.183,1.226001,0.251168,8.166855,1.6234461,1.1556768,28063.943,0.027743664,0.8236242,0.6065158,0.08185268,0.0048232614,1.5816468
348,28143999,0.5542243,-0.45465064,-3.9459622,-4.2114944,-7.1611476,16.986515,37370.047,0.026387472,0.0017308813,1.0571508,49673.35,200.8557,0.0,9033.768,5.6925592,1.038034,30.241632,14.68178,6.191765,28271.596,0.066348106,3.0029154,3.2871623,0.46108773,0.019829059,1.7513474
349,27482086,1.7738755,-1.3603344,-2.801076,12.706263,-11.615521,-13.05811,37058.0,0.041905403,0.00078995613,1.0365498,80904.71,196.1764,0.0,8919.459,2.4358387,0.49456236,15.618985,4.922474,2.6223392,28109.266,0.052015983,1.5417725,1.3881238,0.18915173,0.008930835,1.5086932
350,27571098,1.8172553,-1.0769498,-2.6910968,-8.301574,-1.1545265,1.532377,36963.285,0.034520127,0.0007109789,1.0446947,66912.734,202.56767,0.0,8879.699,1.6866357,0.3211203,8.501684,10.069823,3.0756333,28057.309,0.023696715,0.69990927,1.6655959,0.2317489,0.004266404,1.6312722
351,28125790,2.2788649,0.33252013,-2.6377993,-25.600618,14.120966,-36.190285,36858.457,0.014742542,2.0656776e-06,1.0735234,27386.451,206.73283,0.0,8846.066,0.005304202,0.0010446747,0.030017726,0.02374016,0.008231292,28012.314,8.639241e-05,0.0026532086,0.0044323835,0.0006124801,1.51761105e-05,2.1466608
352,27797294,2.1706152,0.23178416,-1.5021079,-23.994362,-2.927866,-25.353018,37947.543,0.03848792,0.0035261658,1.0404922,81420.48,225.09251,0.0,9258.236,12.258482,2.558575,84.59203,8.890764,10.203401,28555.496,0.3533626,8.888044,5.3032207,0.7076019,0.053854775,1.5070311
353,28126666,2.7115815,-1.6629972,-1.9771973,12.636069,-6.780652,4.610324,36859.523,0.022320606,7.846774e-06,1.0616987,41032.043,197.39552,0.0,8846.435,0.020444492,0.0040653725,0.11807807,0.08593557,0.03071015,28012.797,0.0003958823,0.010748524,0.016510617,0.0022765035,6.316275e-05,1.8201045
354,27647282,1.8147823,-0.77599853,-2.2242568,-15.382008,-11.5083685,-24.834152,37357.973,0.023945915,0.0016085595,1.059997,47008.99,214.7161,0.0,9033.982,5.630566,1.1002624,34.910206,6.992924,5.0567126,28263.898,0.03131457,3.31723,2.6664112,0.3718425,0.015052336,1.8421428
355,27442311,1.7151973,-1.7281479,-1.579336,-0.815552,-10.719043,21.750748,37577.44,0.047210544,0.0022180113,1.0309198,93590.32,199.60568,0.0,9119.008,8.021621,1.579312,53.31452,5.287242,6.344884,28375.09,0.029883865,4.9963946,3.30154,0.44701466,0.024781637,1.4143772
356,28024448,0.61585575,-1.6714598,-1.9377701,10.386977,-8.834144,33.299213,39004.156,0.15508549,0.0063595297,0.91262805,388054.3,183.86536,0.0,9662.887,23.736145,4.8243103,162.54767,11.223964,18.257162,29093.217,0.38962886,16.260191,9.453644,1.2649091,0.090446934,0.8825568
357,27799516,0.54233634,-1.4547771,-2.28507,14.712755,-3.3331566,46.69467,36868.125,0.10229625,4.422176e-05,0.9640562,229742.22,193.33318,0.0,8849.5205,0.128555,0.024675317,0.68829423,0.4484111,0.17144023,28016.973,0.0009934428,0.06231141,0.09234346,0.013092231,0.0002568659,1.059827
358,28142501,1.1240792,-1.6816521,-2.5053043,-2.4673574,3.2525656,19.733953,40090.645,0.08392251,0.009639836,0.9968728,176682.39,189.6375,0.0,10076.836,35.59731,7.569228,246.13344,22.200108,28.567728,29627.336,2.0535285,27.470526,14.740859,1.9709979,0.16350321,1.1817237
